"category","sub_category","role","relative_path","extension","width","height","size_bytes","recommended_use"
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-crazy.png",".png","1280","850","19603","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-left.png",".png","1280","850","21499","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-normal.png",".png","1280","850","17032","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-right.png",".png","1280","850","17225","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-smug.png",".png","1280","850","15328","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-smugleft.png",".png","1280","850","41973","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-smugright.png",".png","1280","850","31882","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-soft.png",".png","1280","850","18696","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-sparkle.png",".png","1280","850","18742","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-wide.png",".png","1280","850","18642","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-winkleft.png",".png","1280","850","13097","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-eyes-winkright.png",".png","1280","850","12977","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-angry.png",".png","1280","850","7270","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-big.png",".png","1280","850","7423","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-disgust.png",".png","1280","850","12083","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-gasp.png",".png","1280","850","7244","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-pout.png",".png","1280","850","7426","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-small.png",".png","1280","850","6569","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-smile.png",".png","1280","850","5917","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-smirk.png",".png","1280","850","5528","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-smug.png",".png","1280","850","5862","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-triangle.png",".png","1280","850","5368","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-mouth-wide.png",".png","1280","850","8352","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-nose-def.png",".png","1280","850","5610","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-sweatdrop-def.png",".png","1280","850","5222","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-sweatdrop-right.png",".png","1280","850","5238","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-dried.png",".png","1280","850","8932","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-pooled.png",".png","1280","850","6336","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-pooledclosedhappy.png",".png","1280","850","6378","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-streaming.png",".png","1280","850","12684","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-streamingclosedhappy.png",".png","1280","850","15725","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-streamingclosedsad.png",".png","1280","850","15100","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-streamingwinkleft.png",".png","1280","850","15793","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-streamingwinkright.png",".png","1280","850","15541","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-up.png",".png","1280","850","9889","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-upclosedhappy.png",".png","1280","850","9521","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-upclosedsad.png",".png","1280","850","9759","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-upwinkleft.png",".png","1280","850","9575","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-leaning-def-tears-upwinkright.png",".png","1280","850","9788","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-angry.png",".png","1280","850","6363","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-big.png",".png","1280","850","6781","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-gasp.png",".png","1280","850","6695","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-pout.png",".png","1280","850","7112","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-small.png",".png","1280","850","5952","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-smile.png",".png","1280","850","5398","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-smirk.png",".png","1280","850","4978","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-smug.png",".png","1280","850","5387","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-triangle.png",".png","1280","850","4903","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-mouth-wide.png",".png","1280","850","7771","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-nose-def.png",".png","1280","850","5197","High priority for emotion-to-expression mapping in GUI."
"character_face_expression_layers","f","Expression and face layers","MAS/game/mod_assets/monika/f/face-sweatdrop-def.png",".png","1280","850","5244","High priority for emotion-to-expression mapping in GUI."
